ID quận huyện,ID tỉnh thành,Đơn vị,Tên Quận huyện,Tên đầy đủ,,,,,
,,,,,347,9,Huyện,Vĩnh Thạnh,"Huyện Vĩnh Thạnh, Bình Định"
,,,,,348,56,Huyện,Cái Bè,"Huyện Cái Bè, Tiền Giang"
,,,,,349,56,Huyện,Cai Lậy,"Huyện Cai Lậy, Tiền Giang"
,,,,,350,56,Huyện,Châu Thành,"Huyện Châu Thành, Tiền Giang"
,,,,,351,56,Huyện,Chợ Gạo,"Huyện Chợ Gạo, Tiền Giang"
,,,,,352,56,Thị xã,Gò Công,"Thị xã Gò Công, Tiền Giang"
,,,,,353,56,Huyện,Gò Công Đông,"Huyện Gò Công Đông, Tiền Giang"
,,,,,354,56,Huyện,Gò Công Tây,"Huyện Gò Công Tây, Tiền Giang"
,,,,,355,56,Thị xã,Cai Lậy,"Thị xã Cai Lậy, Tiền Giang"
,,,,,356,56,Thành phố,Mỹ Tho,"Thành phố Mỹ Tho, Tiền Giang"
,,,,,357,56,Huyện,Tân Phú Đông,"Huyện Tân Phú Đông, Tiền Giang"
,,,,,358,56,Huyện,Tân Phước,"Huyện Tân Phước, Tiền Giang"
,,,,,359,52,Huyện,Đông Hưng,"Huyện Đông Hưng, Thái Bình"
,,,,,360,52,Huyện,Hưng Hà,"Huyện Hưng Hà, Thái Bình"
,,,,,361,52,Huyện,Kiến Xương,"Huyện Kiến Xương, Thái Bình"
,,,,,362,52,Huyện,Quỳnh Phụ,"Huyện Quỳnh Phụ, Thái Bình"
,,,,,363,52,Thành phố,Thái Bình,"Thành phố Thái Bình, Thái Bình"
,,,,,364,52,Huyện,Thái Thụy,"Huyện Thái Thụy, Thái Bình"
,,,,,365,52,Huyện,Tiền Hải,"Huyện Tiền Hải, Thái Bình"
,,,,,366,52,Huyện,Vũ Thư,"Huyện Vũ Thư, Thái Bình"
,,,,,367,5,Thành phố,Bắc Giang,"Thành phố Bắc Giang, Bắc Giang"
,,,,,368,5,Huyện,Hiệp Hòa,"Huyện Hiệp Hòa, Bắc Giang"
,,,,,369,5,Huyện,Lạng Giang,"Huyện Lạng Giang, Bắc Giang"
,,,,,370,5,Huyện,Lục Nam,"Huyện Lục Nam, Bắc Giang"
,,,,,371,5,Huyện,Lục Ngạn,"Huyện Lục Ngạn, Bắc Giang"
,,,,,372,5,Huyện,Sơn Động,"Huyện Sơn Động, Bắc Giang"
,,,,,373,5,Huyện,Tân Yên,"Huyện Tân Yên, Bắc Giang"
,,,,,374,5,Huyện,Việt Yên,"Huyện Việt Yên, Bắc Giang"
,,,,,375,5,Huyện,Yên Dũng,"Huyện Yên Dũng, Bắc Giang"
,,,,,376,5,Huyện,Yên Thế,"Huyện Yên Thế, Bắc Giang"
,,,,,377,27,Huyện,Cao Phong,"Huyện Cao Phong, Hoà Bình"
,,,,,378,27,Huyện,Đà Bắc,"Huyện Đà Bắc, Hoà Bình"
,,,,,379,27,Thành phố,Hòa Bình,"Thành phố Hòa Bình, Hoà Bình"
,,,,,380,27,Huyện,Kim Bôi,"Huyện Kim Bôi, Hoà Bình"
,,,,,382,27,Huyện,Lạc Sơn,"Huyện Lạc Sơn, Hoà Bình"
,,,,,383,27,Huyện,Lạc Thủy,"Huyện Lạc Thủy, Hoà Bình"
,,,,,384,27,Huyện,Lương Sơn,"Huyện Lương Sơn, Hoà Bình"
,,,,,385,27,Huyện,Mai Châu,"Huyện Mai Châu, Hoà Bình"
,,,,,386,27,Huyện,Tân Lạc,"Huyện Tân Lạc, Hoà Bình"
,,,,,387,27,Huyện,Yên Thủy,"Huyện Yên Thủy, Hoà Bình"
,,,,,388,66,Huyện,An Phú,"Huyện An Phú, An Giang"
,,,,,389,66,Thành phố,Châu Đốc,"Thành phố Châu Đốc, An Giang"
,,,,,390,66,Huyện,Châu Phú,"Huyện Châu Phú, An Giang"
,,,,,391,66,Huyện,Châu Thành,"Huyện Châu Thành, An Giang"
,,,,,392,66,Huyện,Chợ Mới,"Huyện Chợ Mới, An Giang"
,,,,,393,66,Thành phố,Long Xuyên,"Thành phố Long Xuyên, An Giang"
,,,,,394,66,Huyện,Phú Tân,"Huyện Phú Tân, An Giang"
,,,,,395,66,Thị xã,Tân Châu,"Thị xã Tân Châu, An Giang"
,,,,,396,66,Huyện,Thoại Sơn,"Huyện Thoại Sơn, An Giang"
,,,,,397,66,Huyện,Tịnh Biên,"Huyện Tịnh Biên, An Giang"
,,,,,398,66,Huyện,Tri Tôn,"Huyện Tri Tôn, An Giang"
,,,,,399,60,Huyện,Bình Xuyên,"Huyện Bình Xuyên, Vĩnh Phúc"
,,,,,400,60,Huyện,Lập Thạch,"Huyện Lập Thạch, Vĩnh Phúc"
,,,,,401,60,Thành phố,Thành phố Phúc Yên,"Thành phố Phúc Yên, Vĩnh Phúc"
,,,,,402,60,Huyện,Sông Lô,"Huyện Sông Lô, Vĩnh Phúc"
,,,,,403,60,Huyện,Tam Đảo,"Huyện Tam Đảo, Vĩnh Phúc"
,,,,,404,60,Huyện,Tam Dương,"Huyện Tam Dương, Vĩnh Phúc"
,,,,,405,60,Huyện,Vĩnh Tường,"Huyện Vĩnh Tường, Vĩnh Phúc"
,,,,,406,60,Thành phố,Vĩnh Yên,"Thành phố Vĩnh Yên, Vĩnh Phúc"
,,,,,407,60,Huyện,Yên Lạc,"Huyện Yên Lạc, Vĩnh Phúc"
,,,,,408,51,Huyện,Bến Cầu,"Huyện Bến Cầu, Tây Ninh"
,,,,,409,51,Huyện,Châu Thành,"Huyện Châu Thành, Tây Ninh"
,,,,,410,51,Huyện,Dương Minh Châu,"Huyện Dương Minh Châu, Tây Ninh"
,,,,,411,51,Huyện,Gò Dầu,"Huyện Gò Dầu, Tây Ninh"
,,,,,412,51,Thị xã,Hòa Thành,"Thị xã Hòa Thành, Tây Ninh"
,,,,,413,51,Huyện,Tân Biên,"Huyện Tân Biên, Tây Ninh"
,,,,,414,51,Huyện,Tân Châu,"Huyện Tân Châu, Tây Ninh"
,,,,,415,51,Thành phố,Thành phố Tây Ninh,"Thành phố Tây Ninh, Tây Ninh"
,,,,,416,51,Thị xã,Thị xã Trảng Bàng,"Thị xã Trảng Bàng, Tây Ninh"
,,,,,417,53,Huyện,Đại Từ,"Huyện Đại Từ, Thái Nguyên"
,,,,,418,53,Huyện,Định Hóa,"Huyện Định Hóa, Thái Nguyên"
,,,,,419,53,Huyện,Đồng Hỷ,"Huyện Đồng Hỷ, Thái Nguyên"
,,,,,420,53,Thành phố,Thành phố Phổ Yên,"Thành phố Phổ Yên, Thái Nguyên"
,,,,,421,53,Huyện,Phú Bình,"Huyện Phú Bình, Thái Nguyên"
,,,,,422,53,Huyện,Phú Lương,"Huyện Phú Lương, Thái Nguyên"
,,,,,423,53,Thành phố,Thành phố Sông Công,"Thành phố Sông Công, Thái Nguyên"
,,,,,424,53,Thành phố,Thái Nguyên,"Thành phố Thái Nguyên, Thái Nguyên"
,,,,,425,53,Huyện,Võ Nhai,"Huyện Võ Nhai, Thái Nguyên"
,,,,,426,35,Huyện,Bắc Hà,"Huyện Bắc Hà, Lào Cai"
,,,,,427,35,Huyện,Bảo Thắng,"Huyện Bảo Thắng, Lào Cai"
,,,,,428,35,Huyện,Bảo Yên,"Huyện Bảo Yên, Lào Cai"
,,,,,429,35,Huyện,Bát Xát,"Huyện Bát Xát, Lào Cai"
,,,,,430,35,Thành phố,Lào Cai,"Thành phố Lào Cai, Lào Cai"
,,,,,431,35,Huyện,Mường Khương,"Huyện Mường Khương, Lào Cai"
,,,,,432,35,Thị xã,Thị xã Sa Pa,"Thị xã Sa Pa, Lào Cai"
,,,,,433,35,Huyện,Văn Bàn,"Huyện Văn Bàn, Lào Cai"
,,,,,434,35,Huyện,Si Ma Cai,"Huyện Si Ma Cai, Lào Cai"
,,,,,435,38,Huyện,Giao Thủy,"Huyện Giao Thủy, Nam Định"
,,,,,436,38,Huyện,Hải Hậu,"Huyện Hải Hậu, Nam Định"
,,,,,437,38,Huyện,Mỹ Lộc,"Huyện Mỹ Lộc, Nam Định"
,,,,,438,38,Thành phố,Nam Định,"Thành phố Nam Định, Nam Định"
,,,,,439,38,Huyện,Nam Trực,"Huyện Nam Trực, Nam Định"
,,,,,440,38,Huyện,Nghĩa Hưng,"Huyện Nghĩa Hưng, Nam Định"
,,,,,441,38,Huyện,Trực Ninh,"Huyện Trực Ninh, Nam Định"
,,,,,442,38,Huyện,Vụ Bản,"Huyện Vụ Bản, Nam Định"
,,,,,443,38,Huyện,Xuân Trường,"Huyện Xuân Trường, Nam Định"
,,,,,444,38,Huyện,Ý Yên,"Huyện Ý Yên, Nam Định"
,,,,,445,46,Huyện,Ba Tơ,"Huyện Ba Tơ, Quảng Ngãi"
,,,,,446,46,Huyện,Bình Sơn,"Huyện Bình Sơn, Quảng Ngãi"
,,,,,447,46,Thị xã,Thị xã Đức Phổ,"Thị xã Đức Phổ, Quảng Ngãi"
,,,,,448,46,Huyện,Lý Sơn,"Huyện Lý Sơn, Quảng Ngãi"
,,,,,449,46,Huyện,Minh Long,"Huyện Minh Long, Quảng Ngãi"
,,,,,450,46,Huyện,Mộ Đức,"Huyện Mộ Đức, Quảng Ngãi"
,,,,,451,46,Huyện,Nghĩa Hành,"Huyện Nghĩa Hành, Quảng Ngãi"
,,,,,452,46,Thành phố,Quảng Ngãi,"Thành phố Quảng Ngãi, Quảng Ngãi"
,,,,,453,46,Huyện,Sơn Hà,"Huyện Sơn Hà, Quảng Ngãi"
,,,,,454,46,Huyện,Sơn Tây,"Huyện Sơn Tây, Quảng Ngãi"
,,,,,455,46,Huyện,Sơn Tịnh,"Huyện Sơn Tịnh, Quảng Ngãi"
,,,,,457,46,Huyện,Trà Bồng,"Huyện Trà Bồng, Quảng Ngãi"
,,,,,458,46,Huyện,Tư Nghĩa,"Huyện Tư Nghĩa, Quảng Ngãi"
,,,,,459,75,Huyện,Ba Tri,"Huyện Ba Tri, Bến Tre"
,,,,,460,75,Thành phố,Bến Tre,"Thành phố Bến Tre, Bến Tre"
,,,,,461,75,Huyện,Bình Đại,"Huyện Bình Đại, Bến Tre"
,,,,,462,75,Huyện,Châu Thành,"Huyện Châu Thành, Bến Tre"
,,,,,463,75,Huyện,Chợ Lách,"Huyện Chợ Lách, Bến Tre"
,,,,,464,75,Huyện,Giồng Trôm,"Huyện Giồng Trôm, Bến Tre"
,,,,,465,75,Huyện,Mỏ Cày Bắc,"Huyện Mỏ Cày Bắc, Bến Tre"
,,,,,466,75,Huyện,Mỏ Cày Nam,"Huyện Mỏ Cày Nam, Bến Tre"
,,,,,467,75,Huyện,Thạnh Phú,"Huyện Thạnh Phú, Bến Tre"
,,,,,468,71,Huyện,Cư Jút,"Huyện Cư Jút, Đắk Nông"
,,,,,469,71,Huyện,Đăk Glong,"Huyện Đăk Glong, Đắk Nông"
,,,,,470,71,Huyện,Đắk Mil,"Huyện Đắk Mil, Đắk Nông"
,,,,,471,71,Huyện,Dăk R'Lấp,"Huyện Đắk R'Lấp, Đắk Nông"
,,,,,472,71,Huyện,Đắk Song,"Huyện Đắk Song, Đắk Nông"
,,,,,473,71,Thành phố,Thành phố Gia Nghĩa,"Thành phố Gia Nghĩa, Đắk Nông"
,,,,,474,71,Huyện,Krông Nô,"Huyện Krông Nô, Đắk Nông"
,,,,,475,71,Huyện,Tuy Đức,"Huyện Tuy Đức, Đắk Nông"
,,,,,476,12,Thành phố,Cà Mau,"Thành phố Cà Mau, Cà Mau"
,,,,,477,12,Huyện,Cái Nước,"Huyện Cái Nước, Cà Mau"
,,,,,478,12,Huyện,Đầm Dơi,"Huyện Đầm Dơi, Cà Mau"
,,,,,479,12,Huyện,Năm Căn,"Huyện Năm Căn, Cà Mau"
,,,,,480,12,Huyện,Ngọc Hiển,"Huyện Ngọc Hiển, Cà Mau"
,,,,,481,12,Huyện,Phú Tân,"Huyện Phú Tân, Cà Mau"
,,,,,482,12,Huyện,Thới Bình,"Huyện Thới Bình, Cà Mau"
,,,,,483,12,Huyện,Trần Văn Thời,"Huyện Trần Văn Thời, Cà Mau"
,,,,,484,12,Huyện,U Minh,"Huyện U Minh, Cà Mau"
,,,,,485,59,Thị xã,Thị xã Bình Minh,"Thị xã Bình Minh, Vĩnh Long"
,,,,,486,59,Huyện,Huyện Bình Tân,"Huyện Bình Tân, Vĩnh Long"
,,,,,487,59,Huyện,Long Hồ,"Huyện Long Hồ, Vĩnh Long"
,,,,,488,59,Huyện,Mang Thít,"Huyện Mang Thít, Vĩnh Long"
,,,,,489,59,Huyện,Tam Bình,"Huyện Tam Bình, Vĩnh Long"
,,,,,490,59,Huyện,Trà Ôn,"Huyện Trà Ôn, Vĩnh Long"
,,,,,491,59,Thành phố,Vĩnh Long,"Thành phố Vĩnh Long, Vĩnh Long"
,,,,,492,59,Huyện,Vũng Liêm,"Huyện Vũng Liêm, Vĩnh Long"
,,,,,493,40,Huyện,Gia Viễn,"Huyện Gia Viễn, Ninh Bình"
,,,,,494,40,Huyện,Hoa Lư,"Huyện Hoa Lư, Ninh Bình"
,,,,,495,40,Huyện,Kim Sơn,"Huyện Kim Sơn, Ninh Bình"
,,,,,496,40,Huyện,Nho Quan,"Huyện Nho Quan, Ninh Bình"
,,,,,497,40,Thành phố,Ninh Bình,"Thành phố Ninh Bình, Ninh Bình"
,,,,,498,40,Thành phố,Thành phố Tam Điệp,"Thành phố Tam Điệp, Ninh Bình"
,,,,,499,40,Huyện,Yên Khánh,"Huyện Yên Khánh, Ninh Bình"
,,,,,500,40,Huyện,Yên Mô,"Huyện Yên Mô, Ninh Bình"
,,,,,501,42,Huyện,Cẩm Khê,"Huyện Cẩm Khê, Phú Thọ"
,,,,,502,42,Huyện,Đoan Hùng,"Huyện Đoan Hùng, Phú Thọ"
,,,,,503,42,Huyện,Hạ Hoà,"Huyện Hạ Hoà, Phú Thọ"
,,,,,504,42,Huyện,Lâm Thao,"Huyện Lâm Thao, Phú Thọ"
,,,,,505,42,Huyện,Phù Ninh,"Huyện Phù Ninh, Phú Thọ"
,,,,,506,42,Thị xã,Phú Thọ,"Thị xã Phú Thọ, Phú Thọ"
,,,,,507,42,Huyện,Tam Nông,"Huyện Tam Nông, Phú Thọ"
,,,,,508,42,Huyện,Tân Sơn,"Huyện Tân Sơn, Phú Thọ"
,,,,,509,42,Huyện,Thanh Ba,"Huyện Thanh Ba, Phú Thọ"
,,,,,510,42,Huyện,Thanh Sơn,"Huyện Thanh Sơn, Phú Thọ"
,,,,,511,42,Huyện,Thanh Thuỷ,"Huyện Thanh Thuỷ, Phú Thọ"
,,,,,512,42,Thành phố,Việt Trì,"Thành phố Việt Trì, Phú Thọ"
,,,,,513,42,Huyện,Yên Lập,"Huyện Yên Lập, Phú Thọ"
,,,,,514,41,Huyện,Bác Ái,"Huyện Bác Ái, Ninh Thuận"
,,,,,515,41,Huyện,Ninh Hải,"Huyện Ninh Hải, Ninh Thuận"
,,,,,516,41,Huyện,Ninh Phước,"Huyện Ninh Phước, Ninh Thuận"
,,,,,517,41,Huyện,Ninh Sơn,"Huyện Ninh Sơn, Ninh Thuận"
,,,,,518,41,Thành phố,Phan Rang-Tháp Chàm,"Thành phố Phan Rang-Tháp Chàm, Ninh Thuận"
,,,,,519,41,Huyện,Thuận Bắc,"Huyện Thuận Bắc, Ninh Thuận"
,,,,,520,41,Huyện,Thuận Nam,"Huyện Thuận Nam, Ninh Thuận"
,,,,,521,74,Thị xã,Thị xã Đông Hòa,"Thị xã Đông Hòa, Phú Yên"
,,,,,522,74,Huyện,Đồng Xuân,"Huyện Đồng Xuân, Phú Yên"
,,,,,523,74,Huyện,Phú Hoà,"Huyện Phú Hoà, Phú Yên"
,,,,,524,74,Huyện,Sơn Hòa,"Huyện Sơn Hòa, Phú Yên"
,,,,,525,74,Thị xã,Sông Cầu,"Thị xã Sông Cầu, Phú Yên"
,,,,,526,74,Huyện,Sông Hinh,"Huyện Sông Hinh, Phú Yên"
,,,,,527,74,Huyện,Tây Hoà,"Huyện Tây Hoà, Phú Yên"
,,,,,528,74,Huyện,Tuy An,"Huyện Tuy An, Phú Yên"
,,,,,529,74,Thành phố,Tuy Hoà,"Thành phố Tuy Hoà, Phú Yên"
,,,,,530,21,Huyện,Bình Lục,"Huyện Bình Lục, Hà Nam"
,,,,,531,21,Thị xã,Thị xã Duy Tiên,"Thị xã Duy Tiên, Hà Nam"
,,,,,532,21,Huyện,Kim Bảng,"Huyện Kim Bảng, Hà Nam"
,,,,,533,21,Huyện,Lý Nhân,"Huyện Lý Nhân, Hà Nam"
,,,,,534,21,Thành phố,Phủ Lý,"Thành phố Phủ Lý, Hà Nam"
,,,,,535,21,Huyện,Thanh Liêm,"Huyện Thanh Liêm, Hà Nam"
,,,,,536,24,Huyện,Cẩm Xuyên,"Huyện Cẩm Xuyên, Hà Tĩnh"
,,,,,537,24,Huyện,Can Lộc,"Huyện Can Lộc, Hà Tĩnh"
,,,,,538,24,Huyện,Đức Thọ,"Huyện Đức Thọ, Hà Tĩnh"
,,,,,539,24,Thành phố,Hà Tĩnh,"Thành phố Hà Tĩnh, Hà Tĩnh"
,,,,,540,24,Thị xã,Hồng Lĩnh,"Thị xã Hồng Lĩnh, Hà Tĩnh"
,,,,,541,24,Huyện,Hương Khê,"Huyện Hương Khê, Hà Tĩnh"
,,,,,542,24,Huyện,Hương Sơn,"Huyện Hương Sơn, Hà Tĩnh"
,,,,,543,24,Huyện,Kỳ Anh,"Huyện Kỳ Anh, Hà Tĩnh"
,,,,,544,24,Huyện,Lộc Hà,"Huyện Lộc Hà, Hà Tĩnh"
,,,,,545,24,Huyện,Nghi Xuân,"Huyện Nghi Xuân, Hà Tĩnh"
,,,,,546,24,Huyện,Thạch Hà,"Huyện Thạch Hà, Hà Tĩnh"
,,,,,547,24,Huyện,Vũ Quang,"Huyện Vũ Quang, Hà Tĩnh"
,,,,,548,18,Thành phố,Cao Lãnh,"Thành phố Cao Lãnh, Đồng Tháp"
,,,,,549,18,Huyện,Châu Thành,"Huyện Châu Thành, Đồng Tháp"
,,,,,550,18,Huyện,Hồng Ngự,"Huyện Hồng Ngự, Đồng Tháp"
,,,,,551,18,Huyện,Cao Lãnh,"Huyện Cao Lãnh, Đồng Tháp"
,,,,,552,18,Thành phố,Hồng Ngự,"Thành phố Hồng Ngự, Đồng Tháp"
,,,,,553,18,Huyện,Lai Vung,"Huyện Lai Vung, Đồng Tháp"
,,,,,554,18,Huyện,Lấp Vò,"Huyện Lấp Vò, Đồng Tháp"
,,,,,555,18,Thành phố,Thành phố Sa Đéc,"Thành phố Sa Đéc, Đồng Tháp"
,,,,,556,18,Huyện,Tam Nông,"Huyện Tam Nông, Đồng Tháp"
,,,,,557,18,Huyện,Tân Hồng,"Huyện Tân Hồng, Đồng Tháp"
,,,,,558,18,Huyện,Thanh Bình,"Huyện Thanh Bình, Đồng Tháp"
,,,,,559,18,Huyện,Tháp Mười,"Huyện Tháp Mười, Đồng Tháp"
,,,,,560,49,Huyện,Châu Thành,"Huyện Châu Thành, Sóc Trăng"
,,,,,561,49,Huyện,Cù Lao Dung,"Huyện Cù Lao Dung, Sóc Trăng"
,,,,,562,49,Huyện,Kế Sách,"Huyện Kế Sách, Sóc Trăng"
,,,,,563,49,Huyện,Long Phú,"Huyện Long Phú, Sóc Trăng"
,,,,,564,49,Huyện,Mỹ Tú,"Huyện Mỹ Tú, Sóc Trăng"
,,,,,565,49,Huyện,Mỹ Xuyên,"Huyện Mỹ Xuyên, Sóc Trăng"
,,,,,566,49,Thị xã,Thị xã Ngã Năm,"Thị xã Ngã Năm, Sóc Trăng"
,,,,,567,49,Thành phố,Sóc Trăng,"Thành phố Sóc Trăng, Sóc Trăng"
,,,,,568,49,Huyện,Thạnh Trị,"Huyện Thạnh Trị, Sóc Trăng"
,,,,,569,49,Huyện,Trần Đề,"Huyện Trần Đề, Sóc Trăng"
,,,,,570,49,Thị xã,Thị xã Vĩnh Châu,"Thị xã Vĩnh Châu, Sóc Trăng"
,,,,,571,32,Huyện,Đắk Glei,"Huyện Đắk Glei, Kon Tum"
,,,,,572,32,Huyện,Đắk Hà,"Huyện Đắk Hà, Kon Tum"
,,,,,573,32,Huyện,Đắk Tô,"Huyện Đắk Tô, Kon Tum"
,,,,,574,32,Huyện,Ia H'Drai,"Huyện Ia H' Drai, Kon Tum"
,,,,,575,32,Huyện,Kon Plông,"Huyện Kon Plông, Kon Tum"
,,,,,576,32,Huyện,Kon Rẫy,"Huyện Kon Rẫy, Kon Tum"
,,,,,577,32,Thành phố,Kon Tum,"Thành phố Kon Tum, Kon Tum"
,,,,,578,32,Huyện,Ngọc Hồi,"Huyện Ngọc Hồi, Kon Tum"
,,,,,579,32,Huyện,Sa Thầy,"Huyện Sa Thầy, Kon Tum"
,,,,,580,32,Huyện,Tu Mơ Rông,"Huyện Tu Mơ Rông, Kon Tum"
,,,,,581,44,Thị xã,Ba Đồn,"Thị xã Ba Đồn, Quảng Bình"
,,,,,582,44,Huyện,Bố Trạch,"Huyện Bố Trạch, Quảng Bình"
,,,,,583,44,Thành phố,Đồng Hới,"Thành Phố Đồng Hới, Quảng Bình"
,,,,,584,44,Huyện,Lệ Thủy,"Huyện Lệ Thủy, Quảng Bình"
,,,,,585,44,Huyện,Minh Hóa,"Huyện Minh Hóa, Quảng Bình"
,,,,,586,44,Huyện,Quảng Ninh,"Huyện Quảng Ninh, Quảng Bình"
,,,,,587,44,Huyện,Quảng Trạch,"Huyện Quảng Trạch, Quảng Bình"
,,,,,588,44,Huyện,Tuyên Hóa,"Huyện Tuyên Hóa, Quảng Bình"
,,,,,589,48,Huyện,Cam Lộ,"Huyện Cam Lộ, Quảng Trị"
,,,,,590,48,Huyện,Đa Krông,"Huyện Đa Krông, Quảng Trị"
,,,,,591,48,Huyện,Cồn Cỏ,"Huyện Cồn Cỏ, Quảng Trị"
,,,,,592,48,Thành phố,Đông Hà,"Thành phố Đông Hà, Quảng Trị"
,,,,,593,48,Huyện,Gio Linh,"Huyện Gio Linh, Quảng Trị"
,,,,,594,48,Huyện,Hải Lăng,"Huyện Hải Lăng, Quảng Trị"
,,,,,595,48,Huyện,Hướng Hóa,"Huyện Hướng Hóa, Quảng Trị"
,,,,,596,48,Thị xã,Quảng Trị,"Thị xã Quảng Trị, Quảng Trị"
,,,,,597,48,Huyện,Triệu Phong,"Huyện Triệu Phong, Quảng Trị"
,,,,,598,48,Huyện,Vĩnh Linh,"Huyện Vĩnh Linh, Quảng Trị"
,,,,,599,57,Huyện,Càng Long,"Huyện Càng Long, Trà Vinh"
,,,,,600,57,Huyện,Cầu Kè,"Huyện Cầu Kè, Trà Vinh"
,,,,,601,57,Huyện,Cầu Ngang,"Huyện Cầu Ngang, Trà Vinh"
,,,,,602,57,Huyện,Châu Thành,"Huyện Châu Thành, Trà Vinh"
,,,,,603,57,Huyện,Duyên Hải,"Huyện Duyên Hải, Trà Vinh"
,,,,,604,57,Huyện,Tiểu Cần,"Huyện Tiểu Cần, Trà Vinh"
,,,,,605,57,Huyện,Trà Cú,"Huyện Trà Cú, Trà Vinh"
,,,,,606,57,Thành phố,Trà Vinh,"Thành phố Trà Vinh, Trà Vinh"
,,,,,607,70,Huyện,Châu Thành,"Huyện Châu Thành, Hậu Giang"
,,,,,608,70,Huyện,Châu Thành A,"Huyện Châu Thành A, Hậu Giang"
,,,,,609,70,Huyện,Long Mỹ,"Huyện Long Mỹ, Hậu Giang"
,,,,,610,70,Thành phố,Thành phố Ngã Bảy,"Thành phố Ngã Bảy, Hậu Giang"
,,,,,611,70,Huyện,Phụng Hiệp,"Huyện Phụng Hiệp, Hậu Giang"
,,,,,612,70,Thành phố,Vị Thanh,"Thành phố Vị Thanh, Hậu Giang"
,,,,,613,70,Huyện,Vị Thuỷ,"Huyện Vị Thuỷ, Hậu Giang"
,,,,,614,50,Huyện,Bắc Yên,"Huyện Bắc Yên, Sơn La"
,,,,,615,50,Huyện,Mai Sơn,"Huyện Mai Sơn, Sơn La"
,,,,,616,50,Huyện,Mộc Châu,"Huyện Mộc Châu, Sơn La"
,,,,,617,50,Huyện,Mường La,"Huyện Mường La, Sơn La"
,,,,,618,50,Huyện,Phù Yên,"Huyện Phù Yên, Sơn La"
,,,,,619,50,Huyện,Quỳnh Nhai,"Huyện Quỳnh Nhai, Sơn La"
,,,,,620,50,Thành phố,Sơn La,"Thành phố Sơn La, Sơn La"
,,,,,621,50,Huyện,Sông Mã,"Huyện Sông Mã, Sơn La"
,,,,,622,50,Huyện,Sốp Cộp,"Huyện Sốp Cộp, Sơn La"
,,,,,623,50,Huyện,Thuận Châu,"Huyện Thuận Châu, Sơn La"
,,,,,624,50,Huyện,Vân Hồ,"Huyện Vân Hồ, Sơn La"
,,,,,625,50,Huyện,Yên Châu,"Huyện Yên Châu, Sơn La"
,,,,,626,3,Thành phố,Bạc Liêu,"Thành phố Bạc Liêu, Bạc Liêu"
,,,,,627,3,Huyện,Đông Hải,"Huyện Đông Hải, Bạc Liêu"
,,,,,628,3,Thị xã,Thị xã Giá Rai,"Thị xã Giá Rai, Bạc Liêu"
,,,,,629,3,Huyện,Hoà Bình,"Huyện Hoà Bình, Bạc Liêu"
,,,,,630,3,Huyện,Hồng Dân,"Huyện Hồng Dân, Bạc Liêu"
,,,,,631,3,Huyện,Phước Long,"Huyện Phước Long, Bạc Liêu"
,,,,,632,3,Huyện,Vĩnh Lợi,"Huyện Vĩnh Lợi, Bạc Liêu"
,,,,,633,61,Huyện,Lục Yên,"Huyện Lục Yên, Yên Bái"
,,,,,634,61,Huyện,Mù Căng Chải,"Huyện Mù Căng Chải, Yên Bái"
,,,,,635,61,Thị xã,Nghĩa Lộ,"Thị xã Nghĩa Lộ, Yên Bái"
,,,,,636,61,Huyện,Trạm Tấu,"Huyện Trạm Tấu, Yên Bái"
,,,,,637,61,Huyện,Trấn Yên,"Huyện Trấn Yên, Yên Bái"
,,,,,638,61,Huyện,Văn Chấn,"Huyện Văn Chấn, Yên Bái"
,,,,,639,61,Huyện,Văn Yên,"Huyện Văn Yên, Yên Bái"
,,,,,640,61,Thành phố,Yên Bái,"Thành phố Yên Bái, Yên Bái"
,,,,,641,61,Huyện,Yên Bình,"Huyện Yên Bình, Yên Bái"
,,,,,642,58,Huyện,Chiêm Hóa,"Huyện Chiêm Hóa, Tuyên Quang"
,,,,,643,58,Huyện,Hàm Yên,"Huyện Hàm Yên, Tuyên Quang"
,,,,,644,58,Huyện,Lâm Bình,"Huyện Lâm Bình, Tuyên Quang"
,,,,,645,58,Huyện,Na Hang,"Huyện Na Hang, Tuyên Quang"
,,,,,646,58,Huyện,Sơn Dương,"Huyện Sơn Dương, Tuyên Quang"
,,,,,647,58,Thành phố,Tuyên Quang,"Thành phố Tuyên Quang, Tuyên Quang"
,,,,,648,58,Huyện,Yên Sơn,"Huyện Yên Sơn, Tuyên Quang"
,,,,,649,69,Huyện,Điện Biên,"Huyện Điện Biên, Điện Biên"
,,,,,650,69,Huyện,Điện Biên Đông,"Huyện Điện Biên Đông, Điện Biên"
,,,,,651,69,Thành phố,Điện Biên Phủ,"Thành phố Điện Biên Phủ, Điện Biên"
,,,,,652,69,Huyện,Mường Ảng,"Huyện Mường Ảng, Điện Biên"
,,,,,653,69,Huyện,Mường Chà,"Huyện Mường Chà, Điện Biên"
,,,,,654,69,Thị xã,Mường Lay,"Thị Xã Mường Lay, Điện Biên"
,,,,,655,69,Huyện,Mường Nhé,"Huyện Mường Nhé, Điện Biên"
,,,,,656,69,Huyện,Nậm Pồ,"Huyện Nậm Pồ, Điện Biên"
,,,,,657,69,Huyện,Tủa Chùa,"Huyện Tủa Chùa, Điện Biên"
,,,,,658,69,Huyện,Tuần Giáo,"Huyện Tuần Giáo, Điện Biên"
