ID Phường xã,ID tỉnh thành,ID Quận huyện,Đơn vị,Tên Phường xã,
12218,44,582,Xã,Hải Phú,HP
12219,44,582,Thị trấn,Phong Nha,PN
12221,44,584,Thị trấn,NT Lệ Ninh,NLN
12224,44,584,Xã,Ngư Thủy Bắc,NTB
12228,44,584,Xã,Phong Thủy,PT
12230,44,584,Xã,Ngân Thủy,NT
12235,44,584,Xã,Dương Thủy,DT
12236,44,584,Xã,Tân Thủy,TT
12237,44,584,Xã,Phú Thủy,PT
12239,44,584,Xã,Mỹ Thủy,MT
12241,44,584,Xã,Mai Thủy,MT
12242,44,584,Xã,Sen Thủy,ST
12247,44,581,Phường,Quảng Long,QL
12248,44,581,Xã,Quảng Trung,QT
12249,44,581,Phường,Quảng Phong,QP
12250,44,581,Phường,Quảng Thuận,QT
12252,44,581,Xã,Quảng Hải,QH
12255,44,581,Xã,Quảng Văn,QV
12257,44,581,Xã,Quảng Minh,QM
12258,44,581,Xã,Quảng Tiên,QT
12261,48,598,Xã,Kim Thạch,KT
12262,48,598,Xã,Hiền Thành,HT
12263,48,595,Xã,Lìa,L
12265,48,589,Xã,Thanh An,TA
12267,48,594,Xã,Hải Hưng,HH
12268,48,594,Xã,Hải Định,HĐ
12271,55,194,Phường,Đông Ba,ĐB
12272,55,194,Phường,Thuỷ Xuân,TX
12274,55,194,Xã,Phú Mậu,PM
12276,55,194,Xã,Phú Thanh,PT
12277,55,194,Phường,Phú Thượng,PT
12280,55,194,Xã,Hải Dương,HD
12281,55,194,Xã,Hương Phong,HP
12282,55,194,Phường,Hương Vinh,HV
12284,55,194,Phường,Hương Hồ,HH
12285,55,194,Xã,Hương Thọ,HT
12289,55,195,Xã,Thủy Phù,TP
12291,55,195,Xã,Dương Hòa,DH
12293,55,195,Phường,Thủy Dương,TD
12296,55,195,Phường,Thủy Lương,TL
12300,55,196,Phường,Hương Chữ,HC
12302,55,196,Phường,Hương Vân,HV
12303,55,196,Phường,Hương Văn,HV
12307,55,193,Xã,Quảng Nhâm,QN
12313,15,57,Xã,Hòa Phong,HP
12315,15,57,Xã,Hòa Tiến,HT
12316,15,57,Xã,Hòa Phước,HP
12318,15,57,Xã,Hòa Nhơn,HN
12319,15,57,Xã,Hòa Bắc,HB
12321,15,57,Xã,Hòa Ninh,HN
12322,15,57,Xã,Hòa Sơn,HS
12323,45,124,Thị trấn,P Rao,PR
12324,45,123,Phường,Vĩnh Điện,VĐ
12326,45,123,Xã,Điện Hòa,ĐH
12327,45,123,Xã,Điện Thắng Bắc,ĐTB
12329,45,123,Xã,Điện Thắng Nam,ĐTN
12331,45,123,Xã,Điện Hồng,ĐH
12332,45,123,Xã,Điện Thọ,ĐT
12333,45,123,Xã,Điện Phước,ĐP
12334,45,123,Phường,Điện An,ĐA
12335,45,123,Phường,Điện Nam Bắc,ĐNB
12336,45,123,Phường,Điện Nam Trung,ĐNT
12337,45,123,Phường,Điện Nam Đông,ĐNĐ
12338,45,123,Phường,Điện Dương,ĐD
12341,45,123,Xã,Điện Phong,ĐP
12343,45,123,Xã,Điện Phương,ĐP
12344,45,134,Thị trấn,Hương An,HA
12346,45,126,Thị trấn,Tân Bình,TB
12348,46,452,Xã,Tịnh Hòa,TH
12349,46,452,Xã,Tịnh Kỳ,TK
12350,46,452,Xã,Nghĩa An,NA
12352,46,452,Xã,Tịnh Ấn Đông,TẤĐ
12353,46,452,Xã,Tịnh Châu,TC
12354,46,452,Xã,Tịnh Khê,TK
12360,46,457,Xã,Sơn Trà,ST
12361,46,457,Xã,Trà Phong,TP
12363,46,457,Xã,Trà Xinh,TX
12366,46,447,Xã,Phổ An,PA
12367,46,447,Xã,Phổ Phong,PP
12370,46,447,Phường,Phổ Quang,PQ
12371,46,447,Xã,Phổ Nhơn,PN
12372,46,447,Phường,Phổ Ninh,PN
12373,46,447,Phường,Phổ Minh,PM
12375,46,447,Phường,Phổ Hòa,PH
12381,9,340,Phường,Tam Quan,TQ
12382,9,340,Phường,Bồng Sơn,BS
12385,9,340,Xã,Hoài Châu,HC
12388,9,340,Phường,Tam Quan Nam,TQN
12389,9,340,Phường,Hoài Hảo,HH
12390,9,340,Phường,Hoài Thanh Tây,HTT
12391,9,340,Phường,Hoài Thanh,HT
12395,9,340,Phường,Hoài Xuân,HX
12396,9,340,Xã,Hoài Mỹ,HM
12400,9,341,Thị trấn,Cát Tiến,CT
12403,9,338,Xã,Nhơn Mỹ,NM
12405,9,338,Xã,Nhơn Hạnh,NH
12406,9,338,Xã,Nhơn Hậu,NH
12408,9,338,Xã,Nhơn An,NA
12410,9,338,Phường,Nhơn Hưng,NH
12413,9,338,Phường,Nhơn Hoà,NH
12415,9,338,Xã,Nhơn Thọ,NT
12419,74,524,Xã,Sơn Hội,SH
12420,74,524,Xã,Sơn Định,SĐ
12421,74,524,Xã,Sơn Long,SL
12423,74,524,Xã,Sơn Phước,SP
12424,74,524,Xã,Sơn Xuân,SX
12429,74,524,Xã,Sơn Hà,SH
12431,74,521,Xã,Hòa Tâm,HT
12434,74,521,Phường,Hòa Xuân Tây,HXT
12435,74,521,Phường,Hòa Hiệp Nam,HHN
12437,74,521,Phường,Hoà Hiệp Trung,HHT
12439,74,521,Xã,Hòa Thành,HT
12443,30,88,Xã,Ninh Tây,NT
12446,30,88,Phường,Ninh Hải,NH
12447,30,88,Xã,Ninh Thọ,NT
12448,30,88,Xã,Ninh Trung,NT
12452,30,88,Phường,Ninh Diêm,ND
12455,30,88,Phường,Ninh Đa,NĐ
12458,30,88,Xã,Ninh Phước,NP
12460,30,88,Xã,Ninh Tân,NT
12463,30,88,Phường,Ninh Hà,NH
12465,30,88,Xã,Ninh Lộc,NL
12466,30,88,Xã,Ninh Ích,NÍ
12467,30,88,Xã,Ninh Vân,NV
12468,30,84,Xã,Bình Lộc,BL
12469,41,518,Phường,Phước Mỹ,PM
12471,41,518,Phường,Phủ Hà,PH
12475,41,518,Phường,Kinh Dinh,KD
12476,41,518,Phường,Đạo Long,ĐL
12478,41,518,Phường,Đông Hải,ĐH
12479,41,518,Phường,Mỹ Đông,MĐ
12480,41,518,Xã,Thành Hải,TH
12481,41,518,Phường,Văn Hải,VH
12483,41,518,Phường,Mỹ Hải,MH
12487,11,176,Xã,Mỹ Thạnh,MT
12490,11,172,Xã,Long Hải,LH
12491,11,172,Xã,Tam Thanh,TT
12492,32,571,Thị trấn,Đắk Glei,ĐG
12494,32,574,Xã,Ia Đal,IĐ
12495,32,574,Xã,Ia Dom,ID
12499,19,300,Phường,Cheo Reo,CR
12500,19,300,Phường,Hòa Bình,HB
12502,19,300,Xã,Chư Băh,CB
12503,19,300,Xã,Ia RTô,IR
12504,19,300,Xã,Ia Sao,IS
12508,72,149,Xã,Ea Kao,EK
12509,72,148,Phường,An Lạc,AL
12510,72,148,Phường,An Bình,AB
12512,72,148,Phường,Đoàn Kết,ĐK
12514,72,148,Xã,Ea Drông,ED
12518,72,148,Xã,Bình Thuận,BT
12519,72,148,Xã,Cư Bao,CB
12520,72,148,Phường,Đạt Hiếu,ĐH
12523,72,152,Xã,Ea Sol,ES
12525,72,152,Xã,Ea Wy,EW
12528,72,152,Xã,Ea Hiao,EH
12532,72,152,Xã,Ea Nam,EN
12533,72,151,Thị trấn,Ea Pốk,EP
12535,72,151,Xã,Quảng Tiến,QT
12539,72,151,Xã,Cư Dliê M&39;nông,CDM
12541,72,151,Xã,Ea Tul,ET
12544,72,151,Xã,Quảng Hiệp,QH
12547,72,151,Xã,Ea M&39;nang,EM
12549,72,151,Xã,Cuor Đăng,CĐ
12550,72,161,Thị trấn,M&39;Đrắk,M
12553,72,161,Xã,Ea Lai,EL
12555,72,161,Xã,Krông Jing,KJ
12557,72,161,Xã,Ea Riêng,ER
12560,72,161,Xã,Krông Á,KÁ
12561,72,161,Xã,Cư San,CS
12566,72,160,Xã,Đắk Liêng,ĐL
12567,72,160,Xã,Buôn Triết,BT
12569,72,160,Xã,Đắk Phơi,ĐP
12572,72,160,Xã,Nam Ka,NK
12574,71,473,Xã,Đắk Nia,ĐN
12575,71,473,Phường,Nghĩa Trung,NT
12576,71,473,Xã,Đăk R&39;Moan,ĐR
12577,71,473,Phường,Quảng Thành,QT
12578,71,473,Phường,Nghĩa Đức,NĐ
12579,71,473,Phường,Nghĩa Thành,NT
12581,71,473,Phường,Nghĩa Tân,NT
12583,71,469,Xã,Quảng Hoà,QH
12585,71,469,Xã,Đắk R&39;Măng,ĐR
12588,71,469,Xã,Đắk Som,ĐS
12590,71,471,Xã,Đắk Wer,ĐW
12591,71,471,Xã,Nhân Cơ,NC
12592,71,471,Xã,Kiến Thành,KT
12593,71,471,Xã,Nghĩa Thắng,NT
12595,71,471,Xã,Đắk Sin,ĐS
12597,71,471,Xã,Đắk Ru,ĐR
12600,36,187,Xã,Đạ M&39; Rong,ĐMR
12601,36,188,Xã,Hòa Nam,HN
12608,10,322,Phường,Tân Thiện,TT
12611,10,322,Xã,Tiến Hưng,TH
12612,10,323,Thị trấn,Tân Khai,TK
12613,10,320,Phường,Hưng Long,HL
12614,10,320,Phường,Thành Tâm,TT
12617,10,320,Phường,Minh Hưng,MH
12618,10,320,Phường,Minh Long,ML
12619,10,320,Phường,Minh Thành,MT
12620,10,320,Xã,Nha Bích,NB
12622,51,415,Phường,1,1
12624,51,415,Phường,4,4
12626,51,415,Phường,2,2
12629,51,415,Xã,Bình Minh,BM
12631,51,415,Phường,Ninh Thạnh,NT
12633,51,412,Phường,Hiệp Tân,HT
12634,51,412,Phường,Long Thành Bắc,LTB
12636,51,412,Xã,Trường Đông,TĐ
12637,51,412,Phường,Long Thành Trung,LTT
12638,51,412,Xã,Trường Tây,TT
12644,51,416,Phường,Gia Lộc,GL
12647,51,416,Phường,An Tịnh,AT
12649,51,416,Xã,Phước Chỉ,PC
12650,73,69,Phường,Hiệp Thành,HT
12651,73,69,Phường,Phú Lợi,PL
12655,73,69,Phường,Chánh Nghĩa,CN
12664,73,63,Thị trấn,Lai Uyên,LU
12668,73,68,Phường,Tân Hiệp,TH
12670,73,68,Phường,Phú Chánh,PC
12674,73,68,Phường,Tân Vĩnh Hiệp,TVH
12677,73,68,Phường,Thái Hòa,TH
12678,73,66,Phường,Dĩ An,DA
12683,73,66,Phường,Đông Hòa,ĐH
12684,73,66,Phường,An Bình,AB
12685,73,70,Phường,An Thạnh,AT
12687,73,70,Phường,Bình Chuẩn,BC
12688,73,70,Phường,Thuận Giao,TG
12690,73,70,Phường,Hưng Định,HĐ
12691,73,70,Xã,An Sơn,AS
12693,73,70,Phường,Bình Hòa,BH
12697,73,717,Thị trấn,Tân Thành,TT
12698,17,71,Phường,Trảng Dài,TD
12699,17,71,Phường,Tân Phong,TP
12701,17,71,Phường,Hố Nai,HN
12703,17,71,Phường,Tân Hiệp,TH
12705,17,71,Phường,Tân Tiến,TT
12710,17,71,Phường,Thống Nhất,TN
12711,17,71,Phường,Trung Dũng,TD
12714,17,71,Phường,Quyết Thắng,QT
12715,17,71,Phường,Thanh Bình,TB
12716,17,71,Phường,Bình Đa,BĐ
12717,17,71,Phường,An Bình,AB
12718,17,71,Phường,Bửu Hòa,BH
12721,17,71,Phường,Tân Hạnh,TH
12724,17,71,Phường,An Hòa,AH
12725,17,71,Phường,Tam Phước,TP
12727,17,71,Xã,Long Hưng,LH
12728,17,74,Phường,Xuân Trung,XT
12730,17,74,Phường,Xuân Bình,XB
12731,17,74,Phường,Xuân An,XA
12733,17,74,Phường,Phú Bình,PB
12740,17,74,Xã,Bàu Trâm,BT
12742,17,74,Xã,Hàng Gòn,HG
12744,17,77,Xã,Dak Lua,DL
12745,17,77,Xã,Nam Cát Tiên,NCT
12747,17,77,Xã,Núi Tượng,NT
12750,17,77,Xã,Phú Sơn,PS
12751,17,77,Xã,Phú Thịnh,PT
12752,17,77,Xã,Thanh Sơn,TS
12753,17,77,Xã,Phú Trung,PT
12754,17,77,Xã,Phú Xuân,PX
12759,17,77,Xã,Trà Cổ,TC
12760,17,77,Xã,Phú Điền,PĐ
12761,17,76,Thị trấn,Hiệp Phước,HP
12762,67,139,Phường,Phước Hưng,PH
12766,67,139,Phường,Long Tâm,LT
12769,67,139,Phường,Kim Dinh,KD
12771,67,139,Xã,Long Phước,LP
12773,67,146,Thị trấn,Phước Bửu,PB
12775,67,144,Xã,Tân Hoà,TH
12778,67,144,Phường,Tân Phước,TP
12779,67,144,Phường,Mỹ Xuân,MX
12781,67,144,Phường,Hắc Dịch,HD
12784,29,10,Phường,Tân Định,TĐ
12786,29,10,Phường,Bến Nghé,BN
12787,29,10,Phường,Bến Thành,BT
12790,29,10,Phường,Cầu Ông Lãnh,CÔL
12793,29,10,Phường,Cầu Kho,CK
12795,29,13,Phường,Thạnh Lộc,TL
12799,29,13,Phường,An Phú Đông,APĐ
12800,29,13,Phường,Tân Thới Hiệp,TTH
12802,29,13,Phường,Tân Hưng Thuận,THT
12804,29,13,Phường,Tân Thới Nhất,TTN
12807,29,14,Phường,An Khánh,AK
12809,29,14,Phường,Bình Trưng Tây,BTT
12810,29,14,Phường,Cát Lái,CL
12811,29,14,Phường,Thạnh Mỹ Lợi,TML
12813,29,14,Phường,Thủ Thiêm,TT
12815,29,14,Phường,Bình Chiểu,BC
12816,29,14,Phường,Linh Trung,LT
12817,29,14,Phường,Tam Bình,TB
12818,29,14,Phường,Tam Phú,TP
12821,29,14,Phường,Linh Chiểu,LC
12822,29,14,Phường,Linh Tây,LT
12824,29,14,Phường,Bình Thọ,BT
12828,29,14,Phường,Tân Phú,TP
12829,29,14,Phường,Hiệp Phú,HP
12830,29,14,Phường,Tăng Nhơn Phú A,TNPA
12834,29,14,Phường,Trường Thạnh,TT
12836,29,14,Phường,Long Trường,LT
12841,29,15,Phường,11,11
12842,29,15,Phường,13,13
12843,29,15,Phường,Võ Thị Sáu,VTS
12845,29,15,Phường,10,10
12846,29,15,Phường,4,4
12847,29,15,Phường,5,5
12851,29,11,Phường,15,15
12852,29,11,Phường,13,13
12853,29,11,Phường,14,14
12854,29,11,Phường,12,12
12855,29,11,Phường,11,11
12857,29,11,Phường,9,9
12858,29,11,Phường,1,1
12859,29,11,Phường,8,8
12860,29,11,Phường,2,2
12861,29,11,Phường,4,4
12863,29,11,Phường,5,5
12867,29,12,Phường,14,14
12868,29,12,Phường,11,11
12869,29,12,Phường,3,3
12872,29,12,Phường,8,8
12880,29,12,Phường,16,16
12882,29,16,Phường,9,9
12883,29,16,Phường,6,6
12884,29,16,Phường,8,8
12885,29,16,Phường,10,10
12889,29,16,Phường,3,3
12890,29,16,Phường,16,16
12892,29,16,Phường,15,15
12893,29,16,Phường,1,1
12894,29,17,Phường,4,4
12895,29,17,Phường,9,9
12897,29,17,Phường,12,12
12899,29,17,Phường,8,8
12900,29,17,Phường,7,7
12904,29,17,Phường,5,5
12905,29,17,Phường,6,6
12908,29,18,Phường,14,14
12911,29,18,Phường,6,6
12916,29,18,Phường,1,1
12920,29,18,Phường,7,7
12923,29,20,Phường,2,2
12924,29,20,Phường,1,1
12925,29,20,Phường,3,3
12926,29,20,Phường,11,11
12927,29,20,Phường,9,9
12928,29,20,Phường,10,10
12932,29,20,Phường,5,5
12933,29,20,Phường,14,14
12937,29,20,Phường,7,7
12939,29,2,Phường,Bình Hưng Hoà B,BHHB
12941,29,19,Phường,Tân Thuận Tây,TTT
12942,29,19,Phường,Tân Kiểng,TK
12943,29,19,Phường,Tân Hưng,TH
12944,29,19,Phường,Bình Thuận,BT
12945,29,19,Phường,Tân Quy,TQ
12950,37,115,Xã,Vĩnh Bửu,VB
12952,37,116,Xã,Bắc Hòa,BH
12953,37,116,Xã,Tân Hòa,TH
12954,37,110,Thị trấn,Hậu Nghĩa,HN
12955,37,110,Thị trấn,Hiệp Hòa,HH
12958,37,110,Xã,An Ninh Đông,ANĐ
12959,37,110,Xã,An Ninh Tây,ANT
12965,37,110,Xã,Mỹ Hạnh Bắc,MHB
12967,37,110,Xã,Hòa Khánh Tây,HKT
12968,37,110,Xã,Hòa Khánh Đông,HKĐ
12969,37,110,Xã,Mỹ Hạnh Nam,MHN
12972,37,110,Xã,Đức Hòa Hạ,ĐHH
12973,37,110,Xã,Hựu Thạnh,HT
12974,37,119,Thị trấn,Thủ Thừa,TT
12975,37,119,Xã,Tân Long,TL
12978,56,358,Xã,Thạnh Hoà,TH
12980,56,350,Xã,Hữu Đạo,HĐ
12984,75,459,Xã,Phước Ngãi,PN
12989,57,735,Xã,Hiệp Thạnh,HT
12990,57,735,Xã,Dân Thành,DT
12991,57,735,Xã,Trường Long Hòa,TLH
12994,57,735,Phường,1,1
12995,57,735,Phường,2,2
12996,59,487,Xã,Hòa Phú,HP
12998,59,492,Xã,Tân Quới Trung,TQT
12999,59,492,Xã,Quới Thiện,QT
13000,59,492,Xã,Quới An,QA
13001,59,492,Xã,Trung Chánh,TC
13003,59,492,Xã,Thanh Bình,TB
13004,59,492,Xã,Trung Thành Tây,TTT
13005,59,492,Xã,Trung Hiệp,TH
13007,59,492,Xã,Trung Thành Đông,TTĐ
13014,59,492,Xã,Hiếu Nhơn,HN
13016,59,492,Xã,Hiếu Nghĩa,HN
13017,59,489,Xã,Hoà Lộc,HL
13018,59,485,Phường,Cái Vồn,CV
13021,59,485,Xã,Đông Thạnh,ĐT
13022,59,485,Xã,Đông Bình,ĐB
13024,59,485,Xã,Mỹ Hòa,MH
13025,59,485,Xã,Đông Thành,ĐT
13030,59,486,Xã,Tân Lược,TL
13031,59,486,Xã,Nguyễn Văn Thảnh,NVT
13033,59,486,Xã,Mỹ Thuận,MT
13034,59,486,Xã,Tân Bình,TB
13035,59,486,Thị trấn,Tân Quới,TQ
13039,18,555,Phường,2,2
13040,18,555,Xã,Tân Khánh Đông,TKĐ
13041,18,555,Phường,Tân Quy Đông,TQĐ
13043,18,555,Xã,Tân Quy Tây,TQT
13045,18,552,Phường,An Lộc,AL
13046,18,552,Phường,An Thạnh,AT
13047,18,552,Xã,Tân Hội,TH
13048,18,552,Xã,Bình Thạnh,BT
13049,18,552,Phường,An Lạc,AL
13050,18,552,Phường,An Bình B,ABB
13051,18,552,Phường,An Bình A,ABA
13053,66,389,Phường,Châu Phú A,CPA
13055,66,389,Phường,Núi Sam,NS
13058,66,389,Xã,Vĩnh Châu,VC
13059,66,398,Thị trấn,Cô Tô,CT
13062,31,208,Phường,Đông Hồ,ĐH
13065,31,208,Phường,Mỹ Đức,MĐ
13066,31,208,Xã,Tiên Hải,TH
13067,31,208,Xã,Thuận Yên,TY
13068,31,206,Xã,Hòa Hưng,HH
13069,31,212,Phường,Dương Đông,DĐ
13070,31,212,Phường,An Thới,AT
13071,31,212,Xã,Cửa Cạn,CC
13072,31,212,Xã,Gành Dầu,GD
13076,31,212,Xã,Bãi Thơm,BT
13080,31,215,Xã,Hoà Chánh,HC
13081,31,215,Xã,An Minh Bắc,AMB
13082,31,215,Xã,Thạnh Yên,TY
13084,14,169,Phường,Thạnh Hoà,TH
13085,70,610,Phường,Ngã Bảy,NB
13086,70,610,Phường,Lái Hiếu,LH
13087,70,610,Phường,Hiệp Thành,HT
13088,70,610,Phường,Hiệp Lợi,HL
13091,70,611,Thị trấn,Kinh Cùng,KC
13092,70,609,Thị trấn,Vĩnh Viễn,VV
13094,70,736,Phường,Trà Lồng,TL
13095,70,736,Xã,Long Bình,LB
13100,70,736,Phường,Bình Thạnh,BT
13101,70,736,Phường,Vĩnh Tường,VT
13102,49,562,Thị trấn,An Lạc Thôn,ALT
13103,49,565,Xã,Hòa Tú II,HTI
13104,49,566,Phường,1,1
13105,49,566,Phường,2,2
13107,49,566,Xã,Tân Long,TL
13108,49,566,Xã,Long Bình,LB
13111,49,566,Xã,Mỹ Quới,MQ
13112,49,570,Phường,1,1
13123,3,628,Phường,Hộ Phòng,HP
13125,3,628,Phường,Láng Tròn,LT
13127,3,628,Xã,Tân Phong,TP
10723,34,676,Xã,Gia Miễn,GM
10724,34,676,Xã,Hoàng Văn Thụ,HVT
10725,34,676,Xã,Hoàng Việt,HV
10726,34,676,Xã,Hội Hoan,HH
10727,34,676,Xã,Hồng Thái,HT
10728,34,676,Thị trấn,Na Sầm,NS
10732,34,676,Xã,Tân Mỹ,TM
10733,34,676,Xã,Tân Tác,TT
10737,34,676,Xã,Thanh Long,TL
10738,34,676,Xã,Thụy Hùng,TH
10744,34,677,Xã,Đồng Giáp,ĐG
10756,34,677,Xã,Tràng Các,TC
10759,34,677,Xã,Tri Lễ,TL
10767,34,677,Xã,Yên Phúc,YP
10769,20,678,Xã,Đường Hồng,ĐH
10770,20,678,Xã,Giáp Trung,GT
10771,20,678,Xã,Lạc Nông,LN
10774,20,678,Xã,Phiêng Luông,PL
10775,20,678,Xã,Phú Nam,PN
10777,20,678,Xã,Yên Cường,YC
10778,20,678,Xã,Yên Định,YĐ
10779,20,678,Xã,Yên Phong,YP
10780,20,678,Thị trấn,Yên Phú,YP
10783,20,679,Xã,Đông Thành,ĐT
10784,20,679,Xã,Đồng Tiến,ĐT
10786,20,679,Xã,Đức Xuân,ĐX
10787,20,679,Xã,Hùng An,HA
10788,20,679,Xã,Hữu Sản,HS
10790,20,679,Xã,Liên Hiệp,LH
10791,20,679,Xã,Quang Minh,QM
10792,20,679,Xã,Tân Lập,TL
10795,20,679,Xã,Thượng Bình,TB
10796,20,679,Xã,Tiên Kiều,TK
10797,20,679,Xã,Việt Hồng,VH
10798,20,679,Thị trấn,Việt Quang,VQ
10800,20,679,Xã,Vĩnh Hảo,VH
10802,20,679,Thị trấn,Vĩnh Tuy,VT
10804,20,680,Thị trấn,Đồng Văn,ĐV
10805,20,680,Xã,Hố Quáng Phìn,HQP
10806,20,680,Xã,Lũng Cú,LC
10811,20,680,Thị trấn,Phó Bảng,PB
10812,20,680,Xã,Phố Cáo,PC
10813,20,680,Xã,Phố Là,PL
10816,20,680,Xã,Sính Lủng,SL
10817,20,680,Xã,Sủng Là,SL
10818,20,680,Xã,Sủng Trái,ST
10820,20,680,Xã,Tả Phìn,TP
10821,20,680,Xã,Thài Phìn Tủng,TPT
10822,20,680,Xã,Vần Chải,VC
10823,20,681,Phường,Minh Khai,MK
10824,20,681,Xã,Ngọc Đường,NĐ
10832,20,682,Xã,Bản Máy,BM
10835,20,682,Xã,Bản Phùng,BP
10839,20,682,Xã,Nậm Dịch,ND
10840,20,682,Xã,Nậm Khòa,NK
10847,20,682,Xã,Sán Xả Hồ,SXH
10849,20,682,Xã,Tân Tiến,TT
10855,20,682,Thị trấn,Vinh Quang,VQ
10856,20,683,Xã,Cán Chu Phìn,CCP
10858,20,683,Xã,Khâu Vai,KV
10859,20,683,Xã,Lũng Chinh,LC
10862,20,683,Xã,Nậm Ban,NB
10863,20,683,Xã,Niêm Sơn,NS
10864,20,683,Xã,Niêm Tòng,NT
10865,20,683,Xã,Pả Vi,PV
10866,20,683,Xã,Pải Lủng,PL
10869,20,683,Xã,Sủng Trà,ST
10870,20,683,Xã,Tả Lủng,TL
10873,20,683,Xã,Xín Cái,XC
10877,20,684,Xã,Đông Hà,ĐH
10880,20,684,Xã,Quản Bạ,QB
10883,20,684,Thị trấn,Tam Sơn,TS
10884,20,684,Xã,Thái An,TA
10886,20,684,Xã,Tùng Vài,TV
10890,20,685,Xã,Nà Khương,NK
10893,20,685,Xã,Tân Trịnh,TT
10894,20,685,Xã,Tiên Nguyên,TN
10899,20,685,Thị trấn,Yên Bình,YB
10903,20,686,Xã,Cao Bồ,CB
10907,20,686,Xã,Lao Chải,LC
10909,20,686,Xã,Minh Tân,MT
10910,20,686,Xã,Ngọc Linh,NL
10912,20,686,Thị trấn,Nông trường Việt Lâm,NtVL
10914,20,686,Xã,Phú Linh,PL
10918,20,686,Xã,Thanh Thủy,TT
10919,20,686,Xã,Thuận Hoà,TH
10920,20,686,Xã,Thượng Sơn,TS
10923,20,686,Thị trấn,Vị Xuyên,VX
10924,20,686,Xã,Việt Lâm,VL
10928,20,687,Xã,Chế Là,CL
10929,20,687,Xã,Chí Cà,CC
10936,20,687,Xã,Nàn Xỉn,NX
10941,20,687,Xã,Thèn Phàng,TP
10944,20,687,Xã,Xín Mần,XM
10946,20,688,Xã,Đông Minh,ĐM
10950,20,688,Xã,Hữu Vinh,HV
10952,20,688,Xã,Lũng Hồ,LH
10953,20,688,Xã,Mậu Duệ,MD
10955,20,688,Xã,Na Khê,NK
10956,20,688,Xã,Ngam La,NL
10957,20,688,Xã,Ngọc Long,NL
10958,20,688,Xã,Phú Lũng,PL
10960,20,688,Xã,Sủng Tráng,ST
10966,81,689,Thị trấn,Chợ Rã,CR
10969,81,689,Xã,Đồng Phúc,ĐP
10973,81,689,Xã,Mỹ Phương,MP
10975,81,689,Xã,Phúc Lộc,PL
10977,81,689,Xã,Thượng Giáo,TG
10978,81,689,Xã,Yến Dương,YD
10989,81,691,Xã,Đôn Phong,ĐP
10990,81,691,Xã,Dương Phong,DP
10993,81,691,Xã,Mỹ Thanh,MT
10999,81,691,Xã,Sĩ Bình,SB
11002,81,691,Xã,Vi Hương,VH
11005,81,692,Xã,Bằng Lãng,BL
11012,81,692,Xã,Lương Bằng,LB
11013,81,692,Xã,Nam Cường,NC
11014,81,692,Xã,Nghĩa Tá,NT
11018,81,692,Xã,Quảng Bạch,QB
11020,81,692,Xã,Tân Lập,TL
11024,81,692,Xã,Yên Thịnh,YT
11027,81,693,Xã,Cao Kỳ,CK
11030,81,693,Xã,Mai Lạp,ML
11031,81,693,Xã,Như Cố,NC
11032,81,693,Xã,Nông Hạ,NH
11034,81,693,Xã,Quảng Chu,QC
11038,81,693,Xã,Thanh Vận,TV
11039,81,693,Xã,Yên Cư,YC
11043,81,694,Xã,Côn Minh,CM
11044,81,694,Xã,Cư Lễ,CL
11050,81,694,Xã,Kim Hỷ,KH
11051,81,694,Xã,Kim Lư,KL
11054,81,694,Xã,Liêm Thuỷ,LT
11058,81,694,Xã,Quang Phong,QP
11062,81,694,Xã,Xuân Dương,XD
11064,81,695,Xã,Bằng Vân,BV
11065,81,695,Xã,Cốc Đán,CĐ
11072,81,695,Xã,Thượng Quan,TQ
11078,81,696,Xã,Cao Tân,CT
11079,81,696,Xã,Cổ Linh,CL
11080,81,696,Xã,Công Bằng,CB
11086,13,697,Xã,Bảo Toàn,BT
11089,13,697,Xã,Đình Phùng,ĐP
11093,13,697,Xã,Hưng Thịnh,HT
11095,13,697,Xã,Khánh Xuân,KX
11097,13,697,Xã,Phan Thanh,PT
11098,13,697,Xã,Sơn Lập,SL
11099,13,697,Xã,Sơn Lộ,SL
11100,13,697,Xã,Thượng Hà,TH
11103,13,698,Xã,Lý Bôn,LB
11105,13,698,Xã,Nam Cao,NC
11107,13,698,Thị trấn,Pác Miầu,PM
11108,13,698,Xã,Quảng Lâm,QL
11109,13,698,Xã,Thạch Lâm,TL
11111,13,698,Xã,Thái Sơn,TS
11112,13,698,Xã,Vĩnh Phong,VP
11114,13,698,Xã,Yên Thổ,YT
11126,13,700,Xã,An Lạc,AL
11127,13,700,Xã,Cô Ngân,CN
11128,13,700,Xã,Đồng Loan,ĐL
11129,13,700,Xã,Đức Quang,ĐQ
11130,13,700,Xã,Kim Loan,KL
11132,13,700,Xã,Minh Long,ML
11133,13,700,Xã,Quang Long,QL
11137,13,700,Thị trấn,Thanh Nhật,TN
11138,13,700,Xã,Thị Hoa,TH
11144,13,701,Xã,Hồng Sỹ,HS
11146,13,701,Xã,Lũng Nặm,LN
11149,13,701,Xã,Nội Thôn,NT
11153,13,701,Xã,Sóc Hà,SH
11154,13,701,Xã,Thượng Thôn,TT
11160,13,702,Xã,Bạch Đằng,BĐ
11167,13,702,Xã,Đức Long,ĐL
11171,13,702,Xã,Hồng Nam,HN
11182,13,703,Xã,Ca Thành,CT
